,bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,naver_keyword,naver_map_url,naver_store_type,naver_blog_review_qty
629,20379604,스타벅스숭실대점,숭실대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105010009,1,대지,501,9,서울특별시 동작구 상도동 501-9,115903119004,서울특별시 동작구 사당로,4,,1159010200105010009019427,,서울특별시 동작구 사당로 4,156030,07027,,1,,126.954839940859,37.4954003760894,스타벅스숭실대점%20상도1동,https://m.place.naver.com/restaurant/11807588,카페,"2,192"
630,20383878,중대양곱창,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106390005,1,대지,639,5,서울특별시 동작구 상도1동 639-5,115904157360,서울특별시 동작구 상도로41마길,1,,1159010300106390005029201,,서울특별시 동작구 상도로41마길 1,156830,06969,,1,,126.950396423221,37.5042273042724,중대양곱창%20상도1동,https://m.place.naver.com/restaurant/18707049,"곱창,막창,양",191
631,20394680,토모니베이커리,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104890010,1,대지,489,10,서울특별시 동작구 상도동 489-10,115903119005,서울특별시 동작구 상도로,370,,1159010200104890009019889,,서울특별시 동작구 상도로 370,156030,07040,,1,,126.953738847849,37.4956969862362,토모니베이커리%20상도1동,https://m.place.naver.com/restaurant/13156678,베이커리,535
634,20474590,소문난순대집,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200100670001,1,대지,67,1,서울특별시 동작구 상도동 67-1,115904157348,서울특별시 동작구 상도로37길,65,,1159010200100670001020923,소호리빙텔,서울특별시 동작구 상도로37길 65,156030,06971,,1,,126.952534288097,37.498542639736,소문난순대집%20상도1동,https://m.place.naver.com/restaurant/19024367,"순대,순댓국",75
636,20504395,쉬어가는모퉁이커피한잔,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104860009,1,대지,486,9,서울특별시 동작구 상도동 486-9,115904157378,서울특별시 동작구 상도로55길,1,,1159010200104860009033994,강현빌딩,서울특별시 동작구 상도로55길 1,156030,06977,,1,,126.953412171715,37.4972258775655,쉬어가는모퉁이커피한잔%20상도1동,https://m.place.naver.com/restaurant/20826310,카페,54
638,20595000,토마토호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300104010002,1,대지,401,2,서울특별시 동작구 상도1동 401-2,115904157356,서울특별시 동작구 상도로41길,12,,1159010300104010003029269,신병철한의원,서울특별시 동작구 상도로41길 12,156836,06970,,1,,126.949911175301,37.5017270863038,토마토호프%20상도1동,https://m.place.naver.com/restaurant/13157409,"맥주,호프",33
640,20666661,엉터리생고기숭실대점,숭실대점,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104770000,1,대지,477,,서울특별시 동작구 상도동 477,115904157348,서울특별시 동작구 상도로37길,66,,1159010200104770000034386,천원마트,서울특별시 동작구 상도로37길 66,156030,06971,,1,,126.952343061028,37.4984688599681,엉터리생고기숭실대점%20상도1동,https://m.place.naver.com/restaurant/21033957,"육류,고기요리",107
641,20682718,종로떡집,,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200100670001,1,대지,67,1,서울특별시 동작구 상도동 67-1,115904157348,서울특별시 동작구 상도로37길,65,,1159010200100670001020923,소호리빙텔,서울특별시 동작구 상도로37길 65,156030,06971,,1,,126.952534288097,37.498542639736,종로떡집%20상도1동,https://m.place.naver.com/restaurant/37567021,"떡,한과",194
642,20686440,손칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105060004,1,대지,506,4,서울특별시 동작구 상도동 506-4,115903119004,서울특별시 동작구 사당로,32,,1159010200105060004020077,,서울특별시 동작구 사당로 32,156030,07027,,1,,126.957831612103,37.4949582603648,손칼국수%20상도1동,https://m.place.naver.com/restaurant/18704841,"칼국수,만두",158
643,20686897,큐피드,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105020000,1,대지,502,,서울특별시 동작구 상도동 502,115903119004,서울특별시 동작구 사당로,18,1,1159010200105020000019659,,서울특별시 동작구 사당로 18-1,156881,07027,,,,126.956426365181,37.4951711175164,큐피드%20상도1동,https://m.place.naver.com/restaurant/1068164703,null,null
645,20699223,제이엠,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105020007,1,대지,502,7,서울특별시 동작구 상도동 502-7,115903119004,서울특별시 동작구 사당로,12,1,1159010200105020007020826,,서울특별시 동작구 사당로 12-1,156030,07027,,2,,126.95580295343,37.4952737347442,제이엠%20상도1동,https://m.place.naver.com/restaurant/20918601,null,null
661,20833535,피쉬앤그릴,상도역점,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106820000,1,대지,682,,서울특별시 동작구 상도1동 682,115903005080,서울특별시 동작구 양녕로,265,,1159010300106820000029182,용문한의원,서울특별시 동작구 양녕로 265,156830,06919,,1,,126.948231845846,37.5037304948692,피쉬앤그릴%20상도1동,https://m.place.naver.com/restaurant/33331515,요리주점,17
667,21865077,뚜레쥬르상도래미안점,상도래미안점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104770017,1,대지,477,17,서울특별시 동작구 상도동 477-17,115904157348,서울특별시 동작구 상도로37길,74,,1159010200104770017033646,유내과의원,서울특별시 동작구 상도로37길 74,156030,06971,,1,,126.952814358623,37.4979233985215,뚜레쥬르상도래미안점%20상도1동,https://m.place.naver.com/restaurant/11834678,베이커리,"1,710"
671,21902289,BBQ치킨,숭실대점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103470000,1,대지,347,,서울특별시 동작구 상도1동 347,115904157364,서울특별시 동작구 상도로47길,21,,1159010300103470000029321,주영머리방,서울특별시 동작구 상도로47길 21,156836,06970,,1,,126.95185362181,37.500311669672,BBQ치킨%20상도1동,https://m.place.naver.com/restaurant/11799070,"치킨,닭강정",188
672,21910816,맘스터치,숭실대점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105110000,1,대지,511,,서울특별시 동작구 상도동 511,115903119005,서울특별시 동작구 상도로,369,,1159010200105110000020269,숭실대학교,서울특별시 동작구 상도로 369,156743,06978,,,,126.955142364475,37.4964212381391,맘스터치%20상도1동,https://m.place.naver.com/restaurant/1045661121,"치킨,닭강정","1,546"
700,23018389,이디야커피,상도역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107530000,1,대지,753,,서울특별시 동작구 상도1동 753,115903119005,서울특별시 동작구 상도로,277,,1159010300107530000034302,,서울특별시 동작구 상도로 277,156830,06968,,1,,126.948324023336,37.5028032354817,이디야커피%20상도1동,https://m.place.naver.com/restaurant/34356018,카페,358
706,23175082,피자알볼로,상도점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103690000,1,대지,369,,서울특별시 동작구 상도1동 369,115903119005,서울특별시 동작구 상도로,305,,1159010300103690000029320,,서울특별시 동작구 상도로 305,156836,06970,,1,,126.950151849575,37.5006930191159,피자알볼로%20상도1동,https://m.place.naver.com/restaurant/1512494438,피자,84
707,23220822,카페숨,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104630011,1,대지,463,11,서울특별시 동작구 상도동 463-11,115903119005,서울특별시 동작구 상도로,329,,1159010200104630011020578,,서울특별시 동작구 상도로 329,156030,06971,,1,,126.951691081169,37.4989946951539,카페숨%20상도1동,https://m.place.naver.com/restaurant/19026231,"카페,디저트",101
710,23243424,코웍비스트로,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105050000,1,대지,505,,서울특별시 동작구 상도동 505,115903119004,서울특별시 동작구 사당로,30,,1159010200105050000020304,,서울특별시 동작구 사당로 30,156030,07027,,3,,126.957594783589,37.4949111182942,코웍비스트로%20상도1동,https://m.place.naver.com/restaurant/34745009,닭갈비,30
712,23250165,"왕돈까스,왕냉면",,Q,음식,Q06,양식,Q06A02,돈가스전문점,I56114,서양식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105040000,1,대지,504,,서울특별시 동작구 상도동 504,115904157383,서울특별시 동작구 상도로61가길,2,,1159010200105040000020378,,서울특별시 동작구 상도로61가길 2,156030,07027,,1,,126.957530821664,37.494631228191,"왕돈까스,왕냉면%20상도1동",https://m.place.naver.com/restaurant/20253938,돈가스,949
714,23294142,코코스호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200100070136,1,대지,7,136,서울특별시 동작구 상도동 7-136,115903119010,서울특별시 동작구 흑석로,24,,1159010200100070136028736,,서울특별시 동작구 흑석로 24,156030,06969,,,,126.953226615185,37.5048471109003,코코스호프%20상도1동,https://m.place.naver.com/restaurant/1011642316,"맥주,호프",83
715,23302474,숭실골고기마을,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105060006,1,대지,506,6,서울특별시 동작구 상도동 506-6,115904157384,서울특별시 동작구 상도로61길,55,,1159010200105060006020287,,서울특별시 동작구 상도로61길 55,156030,07027,,1,,126.957935882073,37.4947789700674,숭실골고기마을%20상도1동,https://m.place.naver.com/restaurant/259827698,"육류,고기요리",34
717,23313792,다채,상도점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104700009,1,대지,470,9,서울특별시 동작구 상도동 470-9,115904157374,서울특별시 동작구 상도로52길,28,,1159010200104700009019319,,서울특별시 동작구 상도로52길 28,156030,07033,,1,,126.950595802082,37.4972549550106,다채%20상도1동,https://m.place.naver.com/restaurant/1295925803,샤브샤브,534
718,23321483,코코호도상도역점,상도역점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107010003,1,대지,701,3,서울특별시 동작구 상도1동 701-3,115903119005,서울특별시 동작구 상도로,267,,1159010300107010003029178,배스킨라빈스아이스크림,서울특별시 동작구 상도로 267,156871,06919,,1,,126.947668563072,37.5035722997959,코코호도상도역점%20상도1동,https://m.place.naver.com/restaurant/33630161,호두과자,475
721,23403508,우리보쌈&밥상,,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104740015,1,대지,474,15,서울특별시 동작구 상도동 474-15,115904157379,서울특별시 동작구 상도로56길,2,,1159010200104740015020944,반석빌딩,서울특별시 동작구 상도로56길 2,156030,07040,,1,,126.952824186902,37.4964097218352,우리보쌈&밥상%20상도1동,https://m.place.naver.com/restaurant/1624741295,"족발,보쌈",201
724,23437027,맥도날드숭실대점,숭실대점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105050005,1,대지,505,5,서울특별시 동작구 상도동 505-5,115903119004,서울특별시 동작구 사당로,22,,1159010200105050005020810,창주빌딩,서울특별시 동작구 사당로 22,156030,07027,,1,,126.956879663385,37.4951030370112,맥도날드숭실대점%20상도1동,https://m.place.naver.com/restaurant/36123726,햄버거,"2,034"
726,23474247,엄마손백반,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200101340239,1,대지,134,239,서울특별시 동작구 상도동 134-239,115904157382,서울특별시 동작구 상도로60길,10,,1159010200101340239033807,,서울특별시 동작구 상도로60길 10,156030,07040,,1,,126.954098677785,37.4942224500936,엄마손백반%20상도1동,https://m.place.naver.com/restaurant/341798928,"백반,가정식",51
729,23498958,가마로강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107730002,1,대지,773,2,서울특별시 동작구 상도1동 773-2,115903119005,서울특별시 동작구 상도로,283,,1159010300107730002028443,,서울특별시 동작구 상도로 283,156830,06968,,1,,126.948670227049,37.5023107404556,가마로강정%20상도1동,https://m.place.naver.com/restaurant/36215164,"치킨,닭강정",393
733,23711317,선김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107930001,1,대지,793,1,서울특별시 동작구 상도1동 793-1,115903119005,서울특별시 동작구 상도로,293,,1159010300107930001029271,몽블랑베이커리,서울특별시 동작구 상도로 293,156830,06968,,1,,126.949335837927,37.50162285498,선김밥%20상도1동,https://m.place.naver.com/restaurant/1951103457,김밥,336
805,25639660,김밥이야기,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106350000,1,대지,635,,서울특별시 동작구 상도1동 635,115903005080,서울특별시 동작구 양녕로,280,1,1159010300106350000029204,,서울특별시 동작구 양녕로 280-1,156830,06968,,2,,126.950045095406,37.5042782448639,김밥이야기%20상도1동,https://m.place.naver.com/restaurant/1144013155,김밥,140
813,25703620,고향삼계탕,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106650002,1,대지,665,2,서울특별시 동작구 상도1동 665-2,115903005080,서울특별시 동작구 양녕로,268,1,1159010300106650002029285,양진유통,서울특별시 동작구 양녕로 268-1,156830,06968,,3,,126.948992177962,37.5035480422177,고향삼계탕%20상도1동,https://m.place.naver.com/restaurant/926766605,"백숙,삼계탕",187
822,25744542,싱싱수산,,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107450001,1,대지,745,1,서울특별시 동작구 상도1동 745-1,115903119005,서울특별시 동작구 상도로,276,,1159010300107450001028430,,서울특별시 동작구 상도로 276,156871,07032,,,,126.947714881092,37.5026896847794,싱싱수산%20상도1동,https://m.place.naver.com/restaurant/1375580058,생선회,115
830,25810760,조안찐빵만두상도점,상도점,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103890001,1,대지,389,1,서울특별시 동작구 상도1동 389-1,115903119005,서울특별시 동작구 상도로,296,1,1159010300103890021028344,,서울특별시 동작구 상도로 296-1,156031,07032,,1,,126.949002775875,37.501178378096,조안찐빵만두상도점%20상도1동,https://m.place.naver.com/restaurant/20857400,찐빵,81
833,25853044,황궁,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105060001,1,대지,506,1,서울특별시 동작구 상도동 506-1,115903119004,서울특별시 동작구 사당로,36,,1159010200105060001020021,,서울특별시 동작구 사당로 36,156030,07027,,2,,126.958296215223,37.4948902741355,황궁%20상도1동,https://m.place.naver.com/restaurant/36771888,중식당,261
837,25885750,명동식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105060000,1,대지,506,,서울특별시 동작구 상도동 506,115903119004,서울특별시 동작구 사당로,36,1,1159010200105060000019535,서정캐슬,서울특별시 동작구 사당로 36-1,156030,07027,,3,,126.958454893577,37.4948646417469,명동식당%20상도1동,https://m.place.naver.com/restaurant/1414429133,국수,547
846,26179248,벙커,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104890007,1,대지,489,7,서울특별시 동작구 상도동 489-7,115903119005,서울특별시 동작구 상도로,368,,1159010200104890007020130,,서울특별시 동작구 상도로 368,156030,07040,,-1,,126.953589588074,37.4958578532161,벙커%20상도1동,https://m.place.naver.com/restaurant/35750906,"맥주,호프",3
847,26193523,북경반점,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200100070107,1,대지,7,107,서울특별시 동작구 상도동 7-107,115904157371,서울특별시 동작구 상도로47아길,37,,1159010200100070107028413,대영빌라,서울특별시 동작구 상도로47아길 37,156030,06969,가,,,126.953017534961,37.504430775441,북경반점%20상도1동,https://m.place.naver.com/restaurant/77948658,중식당,279
849,26224419,상도실내포장마차,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107800002,1,대지,780,2,서울특별시 동작구 상도1동 780-2,115903119005,서울특별시 동작구 상도로,284,,1159010300107840001028593,,서울특별시 동작구 상도로 284,156830,07032,,,,126.94847362461,37.5018134136355,상도실내포장마차%20상도1동,https://m.place.naver.com/restaurant/34284481,포장마차,294
854,26361688,이모네집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105080004,1,대지,508,4,서울특별시 동작구 상도동 508-4,115903119004,서울특별시 동작구 사당로,42,,1159010200105080004000001,,서울특별시 동작구 사당로 42,156030,07027,,1,,126.958966600884,37.4946619105607,이모네집%20상도1동,https://m.place.naver.com/restaurant/20510599,"족발,보쌈",82
856,26367540,이디야커피,중대후문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200100070087,1,대지,7,87,서울특별시 동작구 상도동 7-87,115903119010,서울특별시 동작구 흑석로,20,,1159010200100070087000001,,서울특별시 동작구 흑석로 20,156030,06969,,,,126.953012124717,37.5048181784681,이디야커피%20상도1동,https://m.place.naver.com/restaurant/34356018,카페,358
857,26387165,정통왕족발,,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300102680002,1,대지,268,2,서울특별시 동작구 상도1동 268-2,115904157364,서울특별시 동작구 상도로47길,3,,1159010300102680002029243,성원인테리어,서울특별시 동작구 상도로47길 3,156031,06970,,1,,126.951183828228,37.4996840006016,정통왕족발%20상도1동,https://m.place.naver.com/restaurant/36504877,"족발,보쌈",41
860,26470458,탭하우스더슈라인,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106790000,1,대지,679,,서울특별시 동작구 상도1동 679,115903005080,서울특별시 동작구 양녕로,269,,1159010300106790000029184,예건빌,서울특별시 동작구 양녕로 269,156830,06919,,1,,126.948635925163,37.5039503437661,탭하우스더슈라인%20상도1동,https://m.place.naver.com/restaurant/37704358,바(BAR),124
862,26481243,피자헛,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106820000,1,대지,682,,서울특별시 동작구 상도1동 682,115903005080,서울특별시 동작구 양녕로,265,,1159010300106820000029182,용문한의원,서울특별시 동작구 양녕로 265,156830,06919,,,,126.948231845846,37.5037304948692,피자헛%20상도1동,https://m.place.naver.com/restaurant/11625117,피자,586
888,28403313,가마로강정숭실대,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104880000,1,대지,488,,서울특별시 동작구 상도동 488,115903119005,서울특별시 동작구 상도로,357,,1159010200104880000020705,강남상가아파트,서울특별시 동작구 상도로 357,156030,06978,,1,,126.95349547457,37.4969292690837,가마로강정숭실대%20상도1동,https://m.place.naver.com/restaurant/36215164,"치킨,닭강정",393
891,28475329,사리원,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300102440001,1,대지,244,1,서울특별시 동작구 상도1동 244-1,115904157373,서울특별시 동작구 상도로50길,2,15,1159010300102440001028371,,서울특별시 동작구 상도로50길 2-15,156836,07033,,1,,126.950614556601,37.4991473257061,사리원%20상도1동,https://m.place.naver.com/restaurant/12041152,만두,737
892,28482718,황새골,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104770017,1,대지,477,17,서울특별시 동작구 상도동 477-17,115904157348,서울특별시 동작구 상도로37길,74,,1159010200104770017033646,유내과의원,서울특별시 동작구 상도로37길 74,156030,06971,,,,126.952814358623,37.4979233985215,황새골%20상도1동,https://m.place.naver.com/restaurant/32117320,"칼국수,만두",340
899,8783056,빅컵,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104890001,1,대지,489,1,서울특별시 동작구 상도동 489-1,115903119005,서울특별시 동작구 상도로,362,1,1159010300104890001029200,빅컵,서울특별시 동작구 상도로 362-1,156882,07040,,1,,126.952210582739,37.5047119558202,빅컵%20상도1동,https://m.place.naver.com/restaurant/13159446,카페,137
