,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
183,노가리아라,음식,호프/맥주,서울특별시 동작구 서달로14길 26,126.964329255904,37.5075940637955
184,중고나라,소매,타이어판매,서울특별시 동작구 현충로 96,126.964256794288,37.5079268166201
185,나,음식,호프/맥주,서울특별시 동작구 흑석로13가길 42,126.95952281126,37.5075518229776
186,골목안,음식,한식/백반/한정식,서울특별시 동작구 흑석로 111,126.961114618818,37.5085840192783
187,샤르망시크,소매,셔츠/내의/속옷,서울특별시 동작구 서달로 91,126.958961355762,37.5031857981561
188,더프리메라미용실,생활서비스,여성미용실,서울특별시 동작구 흑석로13마길 65-3,126.959071566461,37.5074667528331
189,로드앤스토리,음식,커피전문점/카페/다방,서울특별시 동작구 현충로 158,126.970817051987,37.5054522091466
190,재미나개,소매,애견/애완/동물사육판매,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
191,커피더캠프,음식,커피전문점/카페/다방,서울특별시 동작구 현충로 90,126.963550979485,37.5090739681855
192,신데렐라,소매,액세서리판매,서울특별시 동작구 흑석한강로 27,126.965803072944,37.504885807549
193,더블루,소매,맞춤양장/양장점,서울특별시 동작구 현충로 106,126.965146012667,37.5074210124588
194,뉴강남부동산공인중개사사무소,부동산,부동산중개,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
195,뚜스뚜스,음식,한식/백반/한정식,서울특별시 동작구 현충로 75,126.964060509017,37.5098533401248
196,은행골,음식,음식점-초밥전문,서울특별시 동작구 흑석로 107,126.961051757082,37.508223046839
197,해피존에프앤비,소매,식료품점,서울특별시 동작구 흑석로 101-5,126.960670735951,37.5079674011502
198,쉬즈스킨케어,생활서비스,비만/피부관리,서울특별시 동작구 현충로 119,126.967238242555,37.5082592790766
199,블루25,소매,편의점,서울특별시 동작구 흑석로6가길 1,126.95695028938,37.5062856870628
200,카페어펜딕스,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 84,126.953838046904,37.5047984647821
201,땅스부대찌개,음식,부대찌개/섞어찌개,서울특별시 동작구 서달로12길 24,126.962893134134,37.5067524978945
202,북촌순두부&쭈꾸미,음식,낙지/오징어,서울특별시 동작구 흑석로 84,126.953838046904,37.5047984647821
203,DK치킨,음식,후라이드/양념치킨,서울특별시 동작구 현충로 119,126.967238242555,37.5082592790766
204,홍익돈까스,음식,돈가스전문점,서울특별시 동작구 흑석로 84,126.953838046904,37.5047984647821
205,공간인흑석,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로5길 94,126.958820228737,37.5092756454735
206,빛과소금악기,소매,악기판매,서울특별시 동작구 흑석한강로 12,126.964594859743,37.5063799757527
207,성은청과,소매,청과물소매,서울특별시 동작구 서달로2길 29,126.963408063134,37.5014137934802
208,아싸아싸중국식품,소매,식료품점,서울특별시 동작구 서달로 158,126.962262898911,37.507341655098
209,중앙대전자담배,소매,금연관련제품판매,서울특별시 동작구 서달로 157,126.961682383622,37.5076068682601
210,형제수산,소매,수산물소매,서울특별시 동작구 현충로12길 18-1,126.967712435101,37.5058576219619
211,올바른상점,소매,종합소매,서울특별시 동작구 서달로 91,126.9585019131,37.5020644467572
212,이길수법률사무소,생활서비스,법무관련서비스-종합,서울특별시 동작구 흑석한강로 12,126.965159569158,37.5064389874279
213,웰니스윤필라테스스튜디오,관광/여가/오락,요가/단식,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
214,"꼬시다,꽃",소매,꽃집/꽃배달,서울특별시 동작구 현충로 90,126.963550979485,37.5090739681855
215,흑석OK부동산공인중개사사무소,부동산,부동산중개,서울특별시 동작구 서달로 151,126.96152160585,37.5069657100295
216,페이브베이커리,음식,커피전문점/카페/다방,서울특별시 동작구 서달로14가길 1,126.963106855586,37.5076554233644
217,칠기마라샹궈마라탕,음식,중국음식/중국집,서울특별시 동작구 흑석로13가길 43,126.959626345225,37.5074265880931
218,아하과일,소매,청과물소매,서울특별시 동작구 서달로 91,126.958441571784,37.5015232849448
219,사계스터디카페,음식,커피전문점/카페/다방,서울특별시 동작구 서달로 166,126.962867989193,37.5077524416612
