,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
456,매일이꽃날,소매,꽃집/꽃배달,서울특별시 동작구 상도로 337,126.952129848105,37.4983498323841
457,빅토리탁구장,관광/여가/오락,탁구장,서울특별시 동작구 사당로 38,126.958570469261,37.494685450555
458,라비컨설팅,생활서비스,사업경영상담,서울특별시 동작구 상도로53길 8,126.954057706736,37.5004032900622
459,광동제약,소매,의약품소매,서울특별시 동작구 상도로68가길 7,126.955139926398,37.4925376890886
460,황실발마사지,관광/여가/오락,안마시술소,서울특별시 동작구 양녕로 263,126.94809715327,37.5036572116026
461,구립은솔어린이집,학문/교육,어린이집,서울특별시 동작구 상도로 346-1,126.951687385425,37.4968321430981
462,부동산119공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로54길 35,126.952806352433,37.4960671647305
463,러블리헤어살롱,생활서비스,여성미용실,서울특별시 동작구 상도로45길 13,126.951001351317,37.5006014505996
464,폰케이스팜,소매,휴대폰튜닝,서울특별시 동작구 상도로53길 8,126.955320799245,37.4982249163458
465,스타농산물,소매,청과물소매,서울특별시 동작구 상도로38길 3-14,126.948193316854,37.5016397187725
466,고기러버,음식,갈비/삼겹살,서울특별시 동작구 상도로61길 28,126.956283381375,37.4948815181722
467,백미네아이스크림,음식,아이스크림판매,서울특별시 동작구 상도로41가길 22,126.950355098528,37.5039476119764
468,진리수학영어,학문/교육,학원-외국어/어학,서울특별시 동작구 상도로 329,126.951691081169,37.4989946951539
469,아이스조아,음식,아이스크림판매,서울특별시 동작구 매봉로 66,126.951705095455,37.5076989517503
470,얼음왕국아이스크림할인점상도동2,음식,아이스크림판매,서울특별시 동작구 상도로45길 13,126.951001351317,37.5006014505996
471,꽃채운진주,소매,꽃집/꽃배달,서울특별시 동작구 상도로53길 8,126.955571984451,37.4996778276688
472,다움클린,생활서비스,청소/소독,서울특별시 동작구 상도로39길 42,126.949622609414,37.5029499471813
473,필가든&플라워,소매,꽃집/꽃배달,서울특별시 동작구 강남초등8길 8,126.951681936581,37.5053109679173
474,코멧메디칼코스메틱스,소매,화장품판매점,서울특별시 동작구 상도로 320,126.949926994505,37.4997899712878
475,진텔레콤,소매,핸드폰소매,서울특별시 동작구 상도로47길 4,126.951434873169,37.4995240403887
476,프린트카페숭실대,음식,커피전문점/카페/다방,서울특별시 동작구 상도로 357,126.95349547457,37.4969292690837
477,피자플래넷,음식,피자전문,서울특별시 동작구 흑석로 5,126.951280361441,37.5049109419025
478,피트니스피플,스포츠,헬스클럽,서울특별시 동작구 상도로54길 29,126.95263271327,37.4963539613569
479,아이엔CarService,생활서비스,세차장,서울특별시 동작구 상도로53길 8,126.955765209164,37.4987965071086
480,에이치더블유컨설팅,생활서비스,사업경영상담,서울특별시 동작구 상도로 346-1,126.951012433393,37.4941500330154
481,뜸들이다,음식,도시락전문점,서울특별시 동작구 흑석로 23,126.95329107195,37.5050909652526
482,우경해물칼국수,음식,국수/만두/칼국수,서울특별시 동작구 상도로62길 29,126.953526143296,37.4955419236495
483,학원,학문/교육,학원-기타,서울특별시 동작구 상도로62길 5,126.954363519786,37.494693340802
484,야투포베이스볼아카데미,관광/여가/오락,실내야구연습장,서울특별시 동작구 상도로 311,126.9504962659,37.5003266494386
485,수부동산공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로41길 31,126.950728111887,37.5023470590677
486,숭실대중소기업대학원원우회,학문/교육,학원-기타,서울특별시 동작구 상도로 369,126.955142364475,37.4964212381391
487,애엄마마켓,소매,종합소매,서울특별시 동작구 상도로39가길 5,126.94961470882,37.5027065937503
488,스터디하랑,학문/교육,독서실,서울특별시 동작구 상도로37길 8,126.948722600515,37.5026085526791
489,벤치와인,음식,빠/카페/스탠드빠,서울특별시 동작구 상도로 295,126.949530730403,37.5014353680012
490,스튜디오마크,생활서비스,사진관,서울특별시 동작구 상도로54길 18,126.952051873341,37.4966461565933
491,가온아카데미,학문/교육,학원-기타,서울특별시 동작구 상도로 301,126.949944138312,37.5009885191088
492,웰니스에듀케이션,학문/교육,학원-기타,서울특별시 동작구 양녕로36길 21,126.946738256518,37.5021673829398
493,한미체육관,스포츠,체육관,서울특별시 동작구 상도로49길 8,126.952143399248,37.4989987083105
494,스튜디오이상,생활서비스,사진관,서울특별시 동작구 상도로38길 100,126.948236280407,37.5001894124535
495,뮤직스튜디오타수,학문/교육,피아노/바이올린/기타,서울특별시 동작구 상도로 320,126.949881636074,37.4997985785653
496,제이와이스튜디오,생활서비스,사진관,서울특별시 동작구 상도로 346-1,126.950170063713,37.4961609020056
497,좋은습관PTSTUDIO상도,스포츠,헬스클럽,서울특별시 동작구 상도로 345,126.952657307841,37.4978319012262
498,김도윤스튜디오,생활서비스,사진관,서울특별시 동작구 강남초등4길 20,126.950953250111,37.5056559075462
499,에스와이마켓,소매,종합소매,서울특별시 동작구 상도로55길 47,126.957719066064,37.4981740171567
500,달콤,소매,종합소매,서울특별시 동작구 매봉로2길 16-4,126.953104817028,37.5070896425009
501,장하다통신,소매,핸드폰소매,서울특별시 동작구 상도로 364,126.953358660307,37.4961982064681
502,바이크뱅크,생활서비스,오토바이판매/수리,서울특별시 동작구 상도로 323,126.951313130859,37.4993337392925
503,씨씨미디어,생활서비스,광고물제작,서울특별시 동작구 상도로 346-1,126.951968888891,37.4944919107569
504,레이나미디어,생활서비스,광고물제작,서울특별시 동작구 상도로68길 1-12,126.955825890058,37.4928140694087
505,모두의주막,음식,호프/맥주,서울특별시 동작구 상도로67길 31,126.956394574306,37.495017658095
506,나,소매,종합소매,서울특별시 동작구 상도로 346-2,126.949673696596,37.497688274224
507,다모아게임스토어,소매,종합소매,서울특별시 동작구 상도로 346-1,126.950377088436,37.4967213925319
508,청년방충망,소매,셔터/새시판매,서울특별시 동작구 흑석로 5,126.951280361441,37.5049109419025
509,오휘,소매,화장품판매점,서울특별시 동작구 상도로61길 51,126.957799693222,37.4948138106758
510,작은섬,음식,음식점-일식,서울특별시 동작구 상도로47길 22,126.951935297452,37.500132184484
511,비비엣,음식,동남아음식전문점,서울특별시 동작구 사당로 36,126.958296215223,37.4948902741355
512,밍또클로젯,소매,일반의류,서울특별시 동작구 상도로 407,126.95787137795,37.4937241717331
513,대한건설분쟁감정원,생활서비스,운명감정작명,서울특별시 동작구 상도로62길 25,126.953550518164,37.4954159925452
514,부동산관리업,부동산,부동산중개,서울특별시 동작구 상도로50길 9,126.95103437273,37.4982409943605
515,불독수학,학문/교육,학원-기타,서울특별시 동작구 상도로 346-1,126.951654218237,37.4967777857703
516,진진김밥,음식,라면김밥분식,서울특별시 동작구 상도로37길 56,126.951767717943,37.4991755851342
517,에스영인셀덤,소매,화장품판매점,서울특별시 동작구 상도로 346-1,126.951012433393,37.4941500330154
518,조이어스인셀덤,소매,화장품판매점,서울특별시 동작구 상도로68길 20,126.955312932401,37.4931068810853
519,상도하수구변기뚫음,생활서비스,배관난방보일러,서울특별시 동작구 상도로50길 2-9,126.950809691465,37.4989418176433
520,떡군이네떡볶이,음식,떡볶이전문,서울특별시 동작구 흑석로 22,126.953113778415,37.5048280899326
521,은요가,관광/여가/오락,요가/단식,서울특별시 동작구 상도로 279,126.948554110362,37.5025259586469
522,아이스조아,음식,아이스크림판매,서울특별시 동작구 상도로 346-1,126.951654218237,37.4967777857703
523,이엔종합설비보수공사,생활서비스,주택수리종합,서울특별시 동작구 상도로60길 16,126.953993647244,37.493644847861
524,대안상회,소매,종합소매,서울특별시 동작구 상도로37길 29,126.950258120372,37.5011805300832
525,댕쁘앙,음식,애견카페,서울특별시 동작구 상도로 320,126.949880752853,37.4998616441627
526,브리츠댄스연습실,학문/교육,학원-사교춤,서울특별시 동작구 상도로37길 80,126.9533199497,37.4973512074646
527,더숨네일,생활서비스,발/네일케어,서울특별시 동작구 사당로 12,126.955644649769,37.495272335358
528,진수학교습소,학문/교육,학원-기타,서울특별시 동작구 흑석로 13,126.952183431975,37.5050360925087
529,복권나라동작상도,소매,복권판매,서울특별시 동작구 상도로37길 56,126.951767717943,37.4991755851342
530,변호사김연수법률사무소,생활서비스,법무관련서비스-종합,서울특별시 동작구 상도로53길 8,126.955765209164,37.4987965071086
531,학원,학문/교육,서예/서화/미술,서울특별시 동작구 상도로 315,126.950726967543,37.5000043211542
532,동작구이사짐센타,생활서비스,종합이삿짐대행,서울특별시 동작구 상도로47길 30,126.952213971884,37.5004229924569
533,현그림,학문/교육,서예/서화/미술,서울특별시 동작구 상도로53길 8,126.954383632566,37.4997393988104
534,공유공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로61길 35,126.956836689562,37.4949404684495
535,모어댄필라테스,관광/여가/오락,요가/단식,서울특별시 동작구 상도로61길 28,126.956283381375,37.4948815181722
536,엘앤엘메디칼,소매,의료용품소매,서울특별시 동작구 상도로 320,126.949531137362,37.4989845178304
537,요정인셀덤,소매,화장품판매점,서울특별시 동작구 상도로 383-1,126.955174508509,37.494925778971
538,이마트,소매,편의점,서울특별시 동작구 상도로37길 30,126.950112626629,37.5010711111503
539,민현필라테스&PT,관광/여가/오락,요가/단식,서울특별시 동작구 상도로62길 81-4,126.95093692318,37.4971228273949
540,웅스샵,소매,종합소매,서울특별시 동작구 상도로60길 20,126.953195995195,37.4932683517446
541,티,소매,종합소매,서울특별시 동작구 상도로 346-2,126.9488273253,37.4983655434305
542,간식생각,음식,스낵,서울특별시 동작구 상도로53길 8,126.955350478756,37.5001534253361
543,더컨설팅코리아,생활서비스,사업경영상담,서울특별시 동작구 상도로 320,126.949926994505,37.4997899712878
544,서울양곡,소매,곡물소매,서울특별시 동작구 상도로54길 24,126.952362087101,37.4962974986369
545,돼지게티,음식,스파게티전문점,서울특별시 동작구 상도로37길 26,126.949814826282,37.5013387786819
546,집어가,소매,반찬가게,서울특별시 동작구 상도로62길 69,126.952271731647,37.4970986317159
547,로미아트,학문/교육,서예/서화/미술,서울특별시 동작구 양녕로 248,126.94686889556,37.5025289671826
548,상도타코야끼,음식,스낵,서울특별시 동작구 상도로37길 59,126.952223813812,37.4989093166434
549,먹돼지,음식,갈비/삼겹살,서울특별시 동작구 상도로67길 32,126.9566327811,37.494965699188
550,강아영,소매,시장/종합상가,서울특별시 동작구 상도로 357,126.95349547457,37.4969292690837
551,풍경놀이터,학문/교육,실내놀이터-유아,서울특별시 동작구 상도로 346-2,126.949016332165,37.4977905535053
552,후니스스테이,숙박,캠프/별장/펜션,서울특별시 동작구 상도로53길 31,126.953463277804,37.5000466159496
553,프레시살롱,생활서비스,여성미용실,서울특별시 동작구 상도로53길 8,126.955571984451,37.4996778276688
554,와이에이치산업,소매,종합소매,서울특별시 동작구 상도로37길 53,126.951774114087,37.4995270511902
555,아지트무에타이,스포츠,체육관,서울특별시 동작구 상도로37길 77,126.953327107674,37.497648617346
556,디에스가발,소매,가발판매,서울특별시 동작구 상도로 274,126.947474873203,37.5028677562015
557,은인산업,소매,종합소매,서울특별시 동작구 상도로41다길 18,126.951152035587,37.5027653064435
558,지당한디자인,생활서비스,인쇄종합,서울특별시 동작구 양녕로 274-3,126.94966653055,37.5038513864511
559,제일주당,음식,기타일반유흥주점,서울특별시 동작구 상도로39길 27,126.94909521847,37.5034588541156
560,다래상점,소매,종합소매,서울특별시 동작구 상도로41라길 6,126.950626169396,37.5031661079839
561,놀부자정육식당,음식,갈비/삼겹살,서울특별시 동작구 상도로 383,126.955105534689,37.4950062634461
562,더본짐,스포츠,헬스클럽,서울특별시 동작구 양녕로 269-1,126.948770492472,37.5040326357921
563,고기극찬,음식,갈비/삼겹살,서울특별시 동작구 상도로 296-2,126.948935052548,37.5011687650332
564,백억멋쟁이패션,소매,일반의류,서울특별시 동작구 상도로 276,126.947714881092,37.5026896847794
565,태우기획,생활서비스,인쇄종합,서울특별시 동작구 상도로52길 9,126.951402396677,37.497802747449
566,리프레쉬스튜디오,생활서비스,사진관,서울특별시 동작구 양녕로 279,126.94947700728,37.5044624141274
567,라움공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로38길 3-6,126.947962093577,37.5019980792267
568,한마음공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로52길 28,126.950595802082,37.4972549550106
569,행복집공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로58길 3,126.953183398975,37.495791180985
570,바른부동산공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로41길 50,126.951733178821,37.5024550979578
571,위드커피,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 4,126.951159241319,37.5046755938561
572,배떡,음식,떡볶이전문,서울특별시 동작구 양녕로36길 17,126.946623400335,37.5022925055783
573,교촌치킨,음식,후라이드/양념치킨,서울특별시 동작구 상도로 306,126.949555291757,37.5004894848872
574,상도양꼬치,음식,꼬치구이전문점,서울특별시 동작구 상도로 275,126.948242967973,37.5029376711093
575,빽다방,음식,커피전문점/카페/다방,서울특별시 동작구 사당로 10,126.955417874259,37.4953153828367
576,앙러뷰케이크,음식,케익전문점,서울특별시 동작구 상도로67길 7,126.956340270618,37.494044043767
577,강스포츠,스포츠,스포츠센터,서울특별시 동작구 상도로 346-1,126.951012433393,37.4941500330154
578,이너랩필라테스,관광/여가/오락,요가/단식,서울특별시 동작구 상도로 267,126.947668563072,37.5035722997959
579,어웨이크필라테스,관광/여가/오락,요가/단식,서울특별시 동작구 양녕로 282-1,126.950439261739,37.5043988841588
580,세영패션,소매,일반의류,서울특별시 동작구 상도로47아길 21,126.952584044944,37.5038863030865
581,아마도,음식,기타일반유흥주점,서울특별시 동작구 흑석로 10,126.951769161089,37.5047350708665
582,재관조명,소매,조명기구/전기용품,서울특별시 동작구 매봉로 72,126.951599279953,37.5079863480246
583,750엠,음식,생과일주스전문점,서울특별시 동작구 상도로 357,126.95349547457,37.4969292690837
584,리드인강남영본독서논술교습소,학문/교육,학원-기타,서울특별시 동작구 매봉로 72,126.951599279953,37.5079863480246
585,노래하는크레용,학문/교육,유아교육기관기타,서울특별시 동작구 상도로50길 4,126.951029961695,37.4985563225405
586,말할수있는영어,학문/교육,학원-외국어/어학,서울특별시 동작구 강남초등길 3,126.952122430109,37.5069728056874
587,컴포터블,소매,애완동물 미용실,서울특별시 동작구 상도로53길 49,126.95337518213,37.5014965249637
588,쪼미잡화점,소매,잡화점,서울특별시 동작구 상도로 346-1,126.951370958975,37.4951984342373
589,이마트,소매,편의점,서울특별시 동작구 상도로 320,126.949880752853,37.4998616441627
590,오늘쉐프,소매,반찬가게,서울특별시 동작구 상도로52길 28,126.950595802082,37.4972549550106
591,철물명품관,소매,유리/페인트/철물건축자재,서울특별시 동작구 매봉로4가길 43,126.954327590856,37.507001358312
592,세로,생활서비스,여성미용실,서울특별시 동작구 상도로36길 5,126.946946329611,37.5034577375534
593,휴클린,생활서비스,청소/소독,서울특별시 동작구 매봉로2길 8-4,126.952431428434,37.5067142424699
594,오케이래미안마트,소매,수퍼마켓,서울특별시 동작구 상도로53길 8,126.954040114668,37.5008536590257
595,라네쥬네일,생활서비스,발/네일케어,서울특별시 동작구 상도로 346-1,126.950493270408,37.4948842829578
596,오늘쉐프,소매,반찬가게,서울특별시 동작구 사당로 56,126.960551125201,37.4945677372605
597,변호사홍수현법률사무소,생활서비스,법무관련서비스-종합,서울특별시 동작구 상도로53길 8,126.953609291821,37.4984981040887
598,모녀당,음식,커피전문점/카페/다방,서울특별시 동작구 양녕로 272,126.949272747175,37.5037037165389
599,카페,음식,커피전문점/카페/다방,서울특별시 동작구 상도로 264,126.94711456696,37.5035583525859
600,이가,소매,사무/문구용품,서울특별시 동작구 강남초등길 23-1,126.952373794186,37.5051729382953
601,굿뉴스앤컴퍼니,생활서비스,사업경영상담,서울특별시 동작구 상도로 421,126.958157768359,37.4926454367456
602,트루머슬짐,관광/여가/오락,탁구장,서울특별시 동작구 상도로62길 29,126.953526143296,37.4955419236495
603,더씽크,생활서비스,에어컨수리/설치,서울특별시 동작구 상도로68길 33-1,126.954942300624,37.4921124471411
604,라벨라아뜰리에,소매,화장품판매점,서울특별시 동작구 상도로 346-1,126.950170063713,37.4961609020056
605,한선뷰티,생활서비스,발/네일케어,서울특별시 동작구 상도로36길 5,126.946946329611,37.5034577375534
606,또래오래동작상도점,음식,후라이드/양념치킨,서울특별시 동작구 양녕로 253-13,126.946811638812,37.503384452844
607,파동추야,음식,한식/백반/한정식,서울특별시 동작구 상도로58길 4,126.953023459232,37.4959069000934
608,항아리수제비,음식,국수/만두/칼국수,서울특별시 동작구 상도로67길 19,126.956323321531,37.4944493667908
609,청운음식점,음식,한식/백반/한정식,서울특별시 동작구 상도로67길 32,126.9566327811,37.494965699188
610,빈털털이,음식,라면김밥분식,서울특별시 동작구 상도로63길 21,126.956591312029,37.4946950177638
611,찌개대학부대과,음식,부대찌개/섞어찌개,서울특별시 동작구 상도로61길 32,126.956612673245,37.4947853114879
612,CU,소매,편의점,서울특별시 동작구 사당로 42,126.958966600884,37.4946619105607
613,구이와찌게,음식,부대찌개/섞어찌개,서울특별시 동작구 상도로47길 22,126.951935297452,37.500132184484
614,반찬나라,소매,반찬가게,서울특별시 동작구 상도로47길 8,126.951523321795,37.4996689933828
615,피자스쿨,음식,피자전문,서울특별시 동작구 상도로 357,126.95349547457,37.4969292690837
616,이레김밥,음식,라면김밥분식,서울특별시 동작구 상도로63길 15,126.95630850366,37.4947015300274
617,태능솔밭갈비,음식,갈비/삼겹살,서울특별시 동작구 상도로37길 7,126.948808521009,37.5029336948712
618,상도치킨호프,음식,호프/맥주,서울특별시 동작구 흑석로 4,126.951159241319,37.5046755938561
619,스팅,음식,정통양식/경양식,서울특별시 동작구 사당로 8,126.955293492757,37.4953142829304
620,오니기리와이규동숭실대점,음식,한식/백반/한정식,서울특별시 동작구 사당로 6-1,126.955157552813,37.4953311016695
621,고향삼계탕,음식,삼계탕전문,서울특별시 동작구 상도로61길 34,126.956782533906,37.4947687906187
622,광양불고기,음식,갈비/삼겹살,서울특별시 동작구 상도로56길 4,126.952713753435,37.4962195223416
623,CU상도대로점,소매,편의점,서울특별시 동작구 상도로 292-1,126.948716405829,37.501437134034
624,마루스시,음식,음식점-초밥전문,서울특별시 동작구 상도로37길 79,126.953476497392,37.4974787414234
625,이삭토스트숭실대점,음식,기타전문서양음식점,서울특별시 동작구 사당로 6-1,126.955157552813,37.4953311016695
626,GS25,소매,편의점,서울특별시 동작구 사당로 30,126.957594783589,37.4949111182942
627,대성정육,소매,정육점,서울특별시 동작구 상도로37길 64,126.952171176847,37.4986295243753
628,페스티벌앤쇼랜드,음식,한식/백반/한정식,서울특별시 동작구 상도로 380,126.954484634664,37.494928685865
629,스타벅스숭실대점,음식,커피전문점/카페/다방,서울특별시 동작구 사당로 4,126.954839940859,37.4954003760894
630,중대양곱창,음식,곱창/양구이전문,서울특별시 동작구 상도로41마길 1,126.950396423221,37.5042273042724
631,토모니베이커리,음식,제과점,서울특별시 동작구 상도로 370,126.953738847849,37.4956969862362
632,구립로야어린이집,학문/교육,어린이집,서울특별시 동작구 상도로62길 87,126.951607825911,37.4976694133438
633,전주콩나물해장국,음식,해장국/감자탕,서울특별시 동작구 상도로 265-12,126.947993984899,37.5037554081684
634,소문난순대집,음식,순대전문점,서울특별시 동작구 상도로37길 65,126.952534288097,37.498542639736
635,함지박치즈등갈비,음식,한식/백반/한정식,서울특별시 동작구 상도로37길 68-1,126.952584553369,37.4981826655588
636,쉬어가는모퉁이커피한잔,음식,커피전문점/카페/다방,서울특별시 동작구 상도로55길 1,126.953412171715,37.4972258775655
637,강남떡집,음식,떡전문,서울특별시 동작구 상도로47길 16,126.951790810775,37.499950692581
638,토마토호프,음식,호프/맥주,서울특별시 동작구 상도로41길 12,126.949911175301,37.5017270863038
639,CU상도역점,소매,편의점,서울특별시 동작구 상도로 272,126.947685056343,37.5032030168133
640,엉터리생고기숭실대점,음식,갈비/삼겹살,서울특별시 동작구 상도로37길 66,126.952343061028,37.4984688599681
641,종로떡집,음식,떡전문,서울특별시 동작구 상도로37길 65,126.952534288097,37.498542639736
642,손칼국수,음식,국수/만두/칼국수,서울특별시 동작구 사당로 32,126.957831612103,37.4949582603648
643,큐피드,음식,호프/맥주,서울특별시 동작구 사당로 18-1,126.956426365181,37.4951711175164
644,대나무골,음식,라면김밥분식,서울특별시 동작구 상도로61길 54,126.957757093162,37.4946242142083
645,제이엠,음식,한식/백반/한정식,서울특별시 동작구 사당로 12-1,126.95580295343,37.4952737347442
646,리츠부동산,부동산,부동산중개,서울특별시 동작구 상도로 275,126.948242967973,37.5029376711093
647,명성수능영어학원,학문/교육,학원-외국어/어학,서울특별시 동작구 상도로 313,126.950623303356,37.5001385576966
648,엠디컨설팅,부동산,부동산중개,서울특별시 동작구 상도로 283,126.948670227049,37.5023107404556
649,금수학학원,학문/교육,학원-입시,서울특별시 동작구 상도로 315,126.950726967543,37.5000043211542
650,중앙음악학원,학문/교육,피아노/바이올린/기타,서울특별시 동작구 상도로 332,126.951268183249,37.4985043747093
651,새마을종합공사,소매,보일러/냉난방용품,서울특별시 동작구 상도로 337,126.952129848105,37.4983498323841
652,보세전문점,소매,일반의류,서울특별시 동작구 상도로47길 4,126.951434873169,37.4995240403887
653,명무대검도관,학문/교육,검도도장,서울특별시 동작구 상도로 338,126.951658822798,37.4980663277927
654,웰빙마트,소매,수퍼마켓,서울특별시 동작구 상도로 340,126.951831462327,37.497851607835
655,해법수학,학문/교육,학원-입시,서울특별시 동작구 상도로37길 62,126.952090510722,37.4987369347726
656,커피하우스B,음식,한식/백반/한정식,서울특별시 동작구 흑석로 23,126.95329107195,37.5050909652526
657,에이스부동산,부동산,부동산중개,서울특별시 동작구 상도로 281,126.948601113014,37.5024002301874
658,부동산랜드,부동산,부동산중개,서울특별시 동작구 상도로 346,126.952038527722,37.4976011510272
659,미진표구,소매,표구점,서울특별시 동작구 상도로 337-1,126.952210387857,37.498251431326
660,하늘교육교육원센터,학문/교육,학원-입시,서울특별시 동작구 상도로38길 3-2,126.947847113246,37.5021322124555
661,피쉬앤그릴,음식,소주방/포장마차,서울특별시 동작구 양녕로 265,126.948231845846,37.5037304948692
662,토마토네일,생활서비스,발/네일케어,서울특별시 동작구 상도로 349,126.95295734828,37.497402057103
663,예바스무용학원,학문/교육,학원-무용,서울특별시 동작구 상도로 332,126.951268183249,37.4985043747093
664,탱크21부동산,부동산,부동산중개,서울특별시 동작구 상도로 341,126.952371214988,37.4980726477925
665,KSK공인중계사무소,부동산,부동산중개,서울특별시 동작구 양녕로38길 8,126.950663883292,37.5053199493464
666,윤희플라워,소매,꽃집/꽃배달,서울특별시 동작구 상도로 265-34,126.948992624863,37.5043229479843
667,뚜레쥬르상도래미안점,음식,제과점,서울특별시 동작구 상도로37길 74,126.952814358623,37.4979233985215
668,새한아쿠아,소매,정수기연수기,서울특별시 동작구 상도로47길 89,126.951723731379,37.5031308008449
669,래미안공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로 357,126.95349547457,37.4969292690837
670,미래공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로 280,126.947922858765,37.5023761702732
671,BBQ치킨,음식,후라이드/양념치킨,서울특별시 동작구 상도로47길 21,126.95185362181,37.500311669672
672,맘스터치,음식,후라이드/양념치킨,서울특별시 동작구 상도로 369,126.955142364475,37.4964212381391
673,타이어프로동작점,소매,타이어판매,서울특별시 동작구 상도로 362,126.953164419998,37.4963406533492
674,노들어린이집,학문/교육,어린이집,서울특별시 동작구 만양로2길 76,126.951347358153,37.5073984303973
675,차이홍,음식,중국음식/중국집,서울특별시 동작구 강남초등길 24,126.951956121172,37.5051151702707
676,파인하우스,학문/교육,고시원,서울특별시 동작구 상도로 383,126.955105534689,37.4950062634461
677,1001안경원,소매,안경원,서울특별시 동작구 상도로 275,126.948242967973,37.5029376711093
678,중앙공인중개사사무소,부동산,부동산중개,서울특별시 동작구 상도로 320,126.94991505559,37.4998349176219
679,쌍용자동차동작정비센타,생활서비스,자동차정비/카센타,서울특별시 동작구 상도로 333,126.951910465592,37.4986722639958
680,아이스쿨안경콘텍트,소매,안경원,서울특별시 동작구 상도로 347,126.952910482025,37.4975187781759
681,만능열쇠,소매,열쇠판매/수리,서울특별시 동작구 상도로 267,126.947668563072,37.5035722997959
682,상도복지관어린이집,학문/교육,학원(종합),서울특별시 동작구 상도로39가길 7,126.949640355012,37.5024905700773
683,상도부동산,부동산,부동산중개,서울특별시 동작구 양녕로 278-1,126.94985511836,37.5041143673092
684,대림부동산,부동산,부동산중개,서울특별시 동작구 상도로 341,126.952371214988,37.4980726477925
685,중대열쇠,소매,열쇠판매/수리,서울특별시 동작구 양녕로 274,126.949530447738,37.5038772078004
686,늘봄수죽관,소매,수족관,서울특별시 동작구 상도로 298-3,126.949153445154,37.5009184143264
687,J&J인테리어,소매,지물판매,서울특별시 동작구 상도로53길 45,126.953413131363,37.5012085254193
688,이화약국,소매,의약품소매,서울특별시 동작구 양녕로38길 2,126.950669684076,37.5049055185473
689,강남공인중개사사무소,부동산,부동산중개,서울특별시 동작구 흑석로 10,126.951769161089,37.5047350708665
690,한국타이어,소매,타이어판매,서울특별시 동작구 상도로 317,126.950830253173,37.4998971126333
691,티스테이션동작대리점,소매,타이어판매,서울특별시 동작구 상도로 400,126.95572652746,37.4934529371192
692,한살림서울생협상도점,소매,조합/연금매장,서울특별시 동작구 상도로37길 79,126.953476497392,37.4974787414234
693,송정아네일,소매,화장품판매점,서울특별시 동작구 상도로 350,126.952486451482,37.4971095464264
694,CU,소매,편의점,서울특별시 동작구 상도로 368-1,126.953658312901,37.4957953884504
695,현대자동차블루핸드상도점,생활서비스,자동차정비/카센타,서울특별시 동작구 상도로 386,126.954704497172,37.4945702113652
696,서울유리,소매,유리/거울판매,서울특별시 동작구 상도로 392-1,126.952183431975,37.5050360925087
697,CU,소매,편의점,서울특별시 동작구 상도로 266,126.947206554092,37.5034510466513
698,참조은세탁소,생활서비스,세탁소/빨래방,서울특별시 동작구 상도로47길 76,126.95196801211,37.5026464019917
699,GS25,소매,편의점,서울특별시 동작구 상도로60가길 12,126.954563400363,37.4933345236123
700,이디야커피,음식,커피전문점/카페/다방,서울특별시 동작구 상도로 277,126.948324023336,37.5028032354817
701,로즈마리,생활서비스,비만/피부관리,서울특별시 동작구 상도로 274,126.947474873203,37.5028677562015
702,한라장모텔,숙박,모텔/여관/여인숙,서울특별시 동작구 상도로 372-2,126.95380820082,37.4955894744336
703,삼화이발소,생활서비스,남성미용실,서울특별시 동작구 양녕로 247,126.946581500328,37.5028597925532
704,뷰티초이스,생활서비스,남성미용실,서울특별시 동작구 상도로37길 66,126.952343061028,37.4984688599681
705,미래세탁소,생활서비스,세탁소/빨래방,서울특별시 동작구 상도로38가길 1,126.94776567847,37.5022936758525
706,피자알볼로,음식,피자전문,서울특별시 동작구 상도로 305,126.950151849575,37.5006930191159
707,카페숨,음식,커피전문점/카페/다방,서울특별시 동작구 상도로 329,126.951691081169,37.4989946951539
708,LeMAI,생활서비스,여성미용실,서울특별시 동작구 상도로 325,126.951427848687,37.4992176212207
709,렌,생활서비스,여성미용실,서울특별시 동작구 사당로 32,126.957831612103,37.4949582603648
710,코웍비스트로,음식,한식/백반/한정식,서울특별시 동작구 사당로 30,126.957594783589,37.4949111182942
711,아이크린세탁전문점,생활서비스,세탁소/빨래방,서울특별시 동작구 상도로53길 13,126.953080714408,37.4982861793022
712,"왕돈까스,왕냉면",음식,돈가스전문점,서울특별시 동작구 상도로61가길 2,126.957530821664,37.494631228191
713,백영사,생활서비스,세탁소/빨래방,서울특별시 동작구 상도로47길 22,126.951935297452,37.500132184484
714,코코스호프,음식,호프/맥주,서울특별시 동작구 흑석로 24,126.953226615185,37.5048471109003
